,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
0,O'Hare Chicago,2022-10-01T00:00:00,11.8,11.8,8.9,82.48,0.0,0.0,,0.0,0.0,14.0,7.0,359.0,1021.8,45.0,16.0,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
1,O'Hare Chicago,2022-10-01T01:00:00,11.3,11.3,8.9,85.58,0.0,0.0,,0.0,0.0,15.5,9.1,349.0,1021.4,46.1,16.0,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
2,O'Hare Chicago,2022-10-01T02:00:00,10.7,10.7,8.8,88.1,0.0,0.0,,0.0,0.0,16.9,6.9,1.0,1021.6,25.7,16.0,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
3,O'Hare Chicago,2022-10-01T03:00:00,10.6,10.6,8.8,88.45,0.0,0.0,,0.0,0.0,19.1,5.4,339.0,1021.8,24.5,14.3,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
4,O'Hare Chicago,2022-10-01T04:00:00,11.1,11.1,8.8,86.12,0.0,0.0,,0.0,0.0,16.2,7.0,331.0,1021.8,23.1,15.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
5,O'Hare Chicago,2022-10-01T05:00:00,10.6,10.6,8.8,88.68,0.0,0.0,,0.0,0.0,15.1,6.9,340.0,1022.1,23.1,16.0,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
6,O'Hare Chicago,2022-10-01T06:00:00,10.0,10.0,8.8,91.96,0.0,0.0,,0.0,0.0,13.3,7.3,339.0,1022.4,24.5,14.3,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
7,O'Hare Chicago,2022-10-01T07:00:00,10.6,10.6,8.4,86.1,0.0,0.0,,0.0,0.0,7.6,7.3,329.0,1022.9,24.5,14.3,16.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
8,O'Hare Chicago,2022-10-01T08:00:00,12.2,12.2,10.5,89.48,0.0,0.0,,0.0,0.0,13.0,7.6,348.0,1023.2,24.5,16.0,174.0,0.6,2.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
9,O'Hare Chicago,2022-10-01T09:00:00,14.5,14.5,11.7,83.19,0.0,0.0,,0.0,0.0,15.1,12.4,359.0,1023.4,24.5,16.0,350.0,1.3,4.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
10,O'Hare Chicago,2022-10-01T10:00:00,17.4,17.4,11.6,68.63,0.0,0.0,,0.0,0.0,19.4,17.9,31.0,1023.6,24.5,16.0,517.0,1.9,5.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
11,O'Hare Chicago,2022-10-01T11:00:00,18.4,18.4,8.3,51.8,0.0,0.0,,0.0,0.0,35.3,25.0,30.0,1023.9,24.5,16.0,81.0,0.3,1.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
12,O'Hare Chicago,2022-10-01T12:00:00,18.9,18.9,7.9,48.65,0.0,0.0,,0.0,0.0,31.7,27.0,32.0,1023.7,24.5,16.0,79.0,0.3,1.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
13,O'Hare Chicago,2022-10-01T13:00:00,19.4,19.4,6.9,44.29,0.0,0.0,,0.0,0.0,33.5,25.6,33.0,1023.6,23.1,16.0,53.0,0.2,1.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
14,O'Hare Chicago,2022-10-01T14:00:00,19.4,19.4,7.2,45.31,0.0,0.0,,0.0,0.0,38.6,20.9,48.0,1023.3,0.0,16.0,671.0,2.4,7.0,10.0,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
15,O'Hare Chicago,2022-10-01T15:00:00,19.4,19.4,7.2,45.2,0.0,0.0,,0.0,0.0,35.4,24.0,39.0,1022.9,0.0,16.0,580.0,2.1,6.0,10.0,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
16,O'Hare Chicago,2022-10-01T16:00:00,18.9,18.9,6.3,43.67,0.0,0.0,,0.0,0.0,23.4,23.7,38.0,1022.9,0.0,16.0,434.0,1.6,4.0,10.0,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
17,O'Hare Chicago,2022-10-01T17:00:00,18.9,18.9,6.3,43.8,0.0,0.0,,0.0,0.0,27.0,26.8,22.0,1022.8,0.0,16.0,250.0,0.9,3.0,10.0,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
18,O'Hare Chicago,2022-10-01T18:00:00,17.9,17.9,6.4,47.02,0.0,0.0,,0.0,0.0,29.5,23.6,22.0,1022.9,0.0,16.0,42.0,0.2,0.0,10.0,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
19,O'Hare Chicago,2022-10-01T19:00:00,16.1,16.1,8.5,60.43,0.0,0.0,,0.0,0.0,23.8,17.5,19.0,1023.1,23.1,16.0,13.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
20,O'Hare Chicago,2022-10-01T20:00:00,15.0,15.0,9.9,71.57,0.0,0.0,,0.0,0.0,26.6,15.8,9.0,1023.5,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
21,O'Hare Chicago,2022-10-01T21:00:00,13.9,13.9,10.0,77.1,0.0,0.0,,0.0,0.0,23.4,14.3,9.0,1023.6,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
22,O'Hare Chicago,2022-10-01T22:00:00,13.0,13.0,10.0,81.99,0.0,0.0,,0.0,0.0,26.3,14.4,350.0,1024.0,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
23,O'Hare Chicago,2022-10-01T23:00:00,12.4,12.4,10.0,85.34,0.0,0.0,,0.0,0.0,27.4,11.1,349.0,1024.3,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
24,O'Hare Chicago,2022-10-02T00:00:00,12.3,12.3,10.0,85.73,0.0,0.0,,0.0,0.0,20.5,10.9,343.0,1024.3,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
25,O'Hare Chicago,2022-10-02T01:00:00,11.9,11.9,10.1,88.68,0.0,0.0,,0.0,0.0,18.7,9.1,335.0,1024.1,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
26,O'Hare Chicago,2022-10-02T02:00:00,11.8,11.8,9.5,85.89,0.0,0.0,,0.0,0.0,26.3,9.0,351.0,1024.3,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
27,O'Hare Chicago,2022-10-02T03:00:00,11.9,11.9,9.9,87.37,0.0,0.0,,0.0,0.0,26.6,10.5,31.0,1024.5,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
28,O'Hare Chicago,2022-10-02T04:00:00,11.9,11.9,9.4,84.5,0.0,0.0,,0.0,0.0,24.5,11.0,34.0,1024.8,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
29,O'Hare Chicago,2022-10-02T05:00:00,13.9,13.9,11.2,83.5,0.0,0.0,,0.0,0.0,27.7,9.3,60.0,1024.9,26.6,16.0,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
30,O'Hare Chicago,2022-10-02T06:00:00,13.6,13.6,11.8,88.64,0.0,0.0,,0.0,0.0,23.8,9.8,43.0,1025.6,88.7,16.0,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
31,O'Hare Chicago,2022-10-02T07:00:00,14.5,14.5,11.7,83.42,0.0,0.0,,0.0,0.0,22.3,12.9,68.0,1026.1,88.7,16.0,11.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
32,O'Hare Chicago,2022-10-02T08:00:00,15.0,15.0,12.2,83.08,0.0,0.0,,0.0,0.0,15.5,11.4,59.0,1026.9,88.7,16.0,86.0,0.3,1.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
33,O'Hare Chicago,2022-10-02T09:00:00,15.7,15.7,11.7,77.04,0.0,0.0,,0.0,0.0,19.8,15.0,61.0,1027.2,88.7,16.0,116.0,0.4,1.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
34,O'Hare Chicago,2022-10-02T10:00:00,16.2,16.2,11.2,72.34,0.0,0.0,,0.0,0.0,20.2,20.1,68.0,1028.0,88.7,16.0,237.0,0.9,2.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
35,O'Hare Chicago,2022-10-02T11:00:00,16.8,16.8,11.2,69.82,0.0,0.0,,0.0,0.0,18.4,20.0,48.0,1028.7,88.7,16.0,190.0,0.7,2.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
36,O'Hare Chicago,2022-10-02T12:00:00,16.8,16.8,11.2,69.5,0.0,0.0,,0.0,0.0,20.2,22.4,28.0,1028.9,88.7,16.0,279.0,1.0,3.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
37,O'Hare Chicago,2022-10-02T13:00:00,17.3,17.3,11.1,67.04,0.0,0.0,,0.0,0.0,24.5,23.7,14.0,1028.8,88.0,16.0,97.0,0.3,1.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
38,O'Hare Chicago,2022-10-02T14:00:00,18.0,18.0,10.1,59.93,0.0,0.0,,0.0,0.0,38.5,26.6,19.0,1028.1,26.6,16.0,638.0,2.3,6.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
39,O'Hare Chicago,2022-10-02T15:00:00,18.4,18.4,9.4,55.89,0.0,0.0,,0.0,0.0,24.1,25.1,46.0,1027.6,24.5,16.0,557.0,2.0,6.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
40,O'Hare Chicago,2022-10-02T16:00:00,17.3,17.3,8.9,57.96,0.0,0.0,,0.0,0.0,24.8,23.5,31.0,1027.5,24.5,16.0,411.0,1.5,4.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
41,O'Hare Chicago,2022-10-02T17:00:00,16.8,16.8,8.9,59.68,0.0,0.0,,0.0,0.0,24.8,23.6,38.0,1027.6,24.5,16.0,227.0,0.8,2.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
42,O'Hare Chicago,2022-10-02T18:00:00,15.7,15.7,8.4,61.77,0.0,0.0,,0.0,0.0,25.2,23.2,29.0,1027.6,24.5,16.0,32.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
43,O'Hare Chicago,2022-10-02T19:00:00,13.9,13.9,7.9,67.0,0.0,0.0,,0.0,0.0,24.5,19.7,20.0,1027.5,23.1,16.0,11.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
44,O'Hare Chicago,2022-10-02T20:00:00,13.3,13.3,8.4,72.05,0.0,0.0,,0.0,0.0,19.4,15.6,25.0,1027.4,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
45,O'Hare Chicago,2022-10-02T21:00:00,12.8,12.8,8.8,76.69,0.0,0.0,,0.0,0.0,18.4,12.4,17.0,1027.6,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
46,O'Hare Chicago,2022-10-02T22:00:00,12.3,12.3,8.8,79.53,0.0,0.0,,0.0,0.0,20.5,12.7,29.0,1027.6,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
47,O'Hare Chicago,2022-10-02T23:00:00,11.8,11.8,8.9,82.43,0.0,0.0,,0.0,0.0,28.4,10.6,30.0,1027.7,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
48,O'Hare Chicago,2022-10-03T00:00:00,11.9,11.9,8.9,81.55,0.0,0.0,,0.0,0.0,25.2,7.3,22.0,1027.5,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
49,O'Hare Chicago,2022-10-03T01:00:00,10.8,10.8,8.3,84.13,0.0,0.0,,0.0,0.0,23.4,7.1,5.0,1027.5,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
50,O'Hare Chicago,2022-10-03T02:00:00,10.6,10.6,7.2,79.18,0.0,0.0,,0.0,0.0,22.3,8.6,33.0,1027.6,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
51,O'Hare Chicago,2022-10-03T03:00:00,10.0,10.0,5.8,75.19,0.0,0.0,,0.0,0.0,19.4,0.0,0.0,1027.6,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
52,O'Hare Chicago,2022-10-03T04:00:00,8.9,8.9,6.2,83.22,0.0,0.0,,0.0,0.0,16.2,4.7,304.0,1027.8,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
53,O'Hare Chicago,2022-10-03T05:00:00,8.4,8.4,5.1,79.71,0.0,0.0,,0.0,0.0,4.3,0.0,0.0,1028.2,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
54,O'Hare Chicago,2022-10-03T06:00:00,8.4,8.4,5.6,82.48,0.0,0.0,,0.0,0.0,10.1,0.3,12.0,1028.4,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
55,O'Hare Chicago,2022-10-03T07:00:00,7.3,7.3,4.8,84.34,0.0,0.0,,0.0,0.0,9.7,0.5,10.0,1028.8,24.5,16.0,11.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
56,O'Hare Chicago,2022-10-03T08:00:00,10.6,10.6,6.1,73.81,0.0,0.0,,0.0,0.0,9.7,0.4,10.0,1029.2,23.1,16.0,171.0,0.6,2.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
57,O'Hare Chicago,2022-10-03T09:00:00,12.8,12.8,7.2,68.44,0.0,0.0,,0.0,0.0,7.2,5.1,163.0,1029.2,24.5,16.0,364.0,1.3,4.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
58,O'Hare Chicago,2022-10-03T10:00:00,14.4,14.4,5.8,56.11,0.0,0.0,,0.0,0.0,2.5,1.0,22.0,1029.5,24.5,16.0,519.0,1.9,5.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
59,O'Hare Chicago,2022-10-03T11:00:00,17.1,17.1,4.6,43.51,0.0,0.0,,0.0,0.0,4.3,0.0,0.0,1029.3,24.5,16.0,79.0,0.3,1.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
60,O'Hare Chicago,2022-10-03T12:00:00,17.9,17.9,4.5,41.31,0.0,0.0,,0.0,0.0,6.8,9.7,47.0,1028.8,24.5,16.0,69.0,0.2,1.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
61,O'Hare Chicago,2022-10-03T13:00:00,18.5,18.5,5.7,43.06,0.0,0.0,,0.0,0.0,7.9,1.3,1.0,1028.1,24.5,16.0,54.0,0.2,1.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
62,O'Hare Chicago,2022-10-03T14:00:00,19.4,19.4,5.9,41.37,0.0,0.0,,0.0,0.0,7.9,6.2,74.0,1027.5,24.5,16.0,668.0,2.4,7.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
63,O'Hare Chicago,2022-10-03T15:00:00,19.9,19.9,6.2,40.82,0.0,0.0,,0.0,0.0,10.8,9.6,77.0,1026.9,24.5,16.0,584.0,2.1,6.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
64,O'Hare Chicago,2022-10-03T16:00:00,19.9,19.9,5.7,39.57,0.0,0.0,,0.0,0.0,6.8,12.8,79.0,1026.5,24.5,16.0,436.0,1.6,4.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
65,O'Hare Chicago,2022-10-03T17:00:00,18.7,18.7,4.2,38.14,0.0,0.0,,0.0,0.0,10.4,11.1,88.0,1026.4,24.5,16.0,241.0,0.9,2.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
66,O'Hare Chicago,2022-10-03T18:00:00,17.1,17.1,4.7,43.72,0.0,0.0,,0.0,0.0,9.7,14.2,63.0,1026.1,24.5,16.0,30.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
67,O'Hare Chicago,2022-10-03T19:00:00,14.3,14.3,6.3,58.51,0.0,0.0,,0.0,0.0,7.9,8.7,96.0,1026.0,24.5,16.0,11.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
68,O'Hare Chicago,2022-10-03T20:00:00,13.3,13.3,6.8,64.71,0.0,0.0,,0.0,0.0,9.0,8.6,86.0,1025.8,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
69,O'Hare Chicago,2022-10-03T21:00:00,12.8,12.8,7.3,69.34,0.0,0.0,,0.0,0.0,6.1,0.0,0.0,1025.8,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
70,O'Hare Chicago,2022-10-03T22:00:00,12.0,12.0,6.7,70.02,0.0,0.0,,0.0,0.0,6.8,0.4,3.0,1025.7,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
71,O'Hare Chicago,2022-10-03T23:00:00,10.6,10.6,6.7,77.12,0.0,0.0,,0.0,0.0,15.5,0.0,0.0,1025.5,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
72,O'Hare Chicago,2022-10-04T00:00:00,10.5,10.5,6.7,77.26,0.0,0.0,,0.0,0.0,7.9,0.0,0.0,1025.4,23.1,16.0,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
73,O'Hare Chicago,2022-10-04T01:00:00,9.2,9.2,6.1,80.83,0.0,0.0,,0.0,0.0,6.5,0.0,0.0,1025.1,23.1,16.0,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
74,O'Hare Chicago,2022-10-04T02:00:00,8.8,8.8,5.7,80.68,0.0,0.0,,0.0,0.0,10.1,0.0,0.0,1024.8,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
75,O'Hare Chicago,2022-10-04T03:00:00,8.4,8.4,5.7,83.04,0.0,0.0,,0.0,0.0,7.2,0.0,0.0,1024.5,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
76,O'Hare Chicago,2022-10-04T04:00:00,7.9,7.9,5.1,82.28,0.0,0.0,,0.0,0.0,5.8,4.7,276.0,1024.4,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
77,O'Hare Chicago,2022-10-04T05:00:00,7.8,7.8,5.0,82.29,0.0,0.0,,0.0,0.0,3.6,0.0,0.0,1024.8,0.0,16.0,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
78,O'Hare Chicago,2022-10-04T06:00:00,7.2,7.2,5.0,85.58,0.0,0.0,,0.0,0.0,7.9,0.0,0.0,1024.9,23.1,16.0,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
79,O'Hare Chicago,2022-10-04T07:00:00,7.8,7.8,5.0,82.2,0.0,0.0,,0.0,0.0,2.2,0.0,0.0,1024.9,24.5,16.0,14.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
80,O'Hare Chicago,2022-10-04T08:00:00,9.4,9.4,7.2,86.16,0.0,0.0,,0.0,0.0,5.4,0.0,0.0,1024.9,24.5,16.0,162.0,0.6,2.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
81,O'Hare Chicago,2022-10-04T09:00:00,12.2,12.2,7.8,74.46,0.0,0.0,,0.0,0.0,11.2,8.5,227.0,1024.9,24.5,14.3,339.0,1.2,3.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
82,O'Hare Chicago,2022-10-04T10:00:00,15.7,15.7,6.8,55.4,0.0,0.0,,0.0,0.0,14.4,7.7,260.0,1024.9,24.5,16.0,501.0,1.8,5.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
83,O'Hare Chicago,2022-10-04T11:00:00,18.0,18.0,5.1,42.58,0.0,0.0,,0.0,0.0,10.4,7.2,297.0,1024.4,45.0,16.0,84.0,0.3,1.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
84,O'Hare Chicago,2022-10-04T12:00:00,20.0,20.0,3.6,33.73,0.0,0.0,,0.0,0.0,8.6,9.5,249.0,1023.9,24.5,16.0,112.0,0.4,1.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
85,O'Hare Chicago,2022-10-04T13:00:00,21.2,21.2,2.9,29.75,0.0,0.0,,0.0,0.0,5.0,5.7,268.0,1023.4,45.0,16.0,70.0,0.3,1.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
86,O'Hare Chicago,2022-10-04T14:00:00,21.8,21.8,1.9,26.82,0.0,0.0,,0.0,0.0,2.2,8.8,269.8,1022.5,45.0,16.0,649.0,2.3,6.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
87,O'Hare Chicago,2022-10-04T15:00:00,22.9,22.9,1.8,24.95,0.0,0.0,,0.0,0.0,3.6,5.5,160.0,1021.8,46.1,16.0,557.0,2.0,6.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
88,O'Hare Chicago,2022-10-04T16:00:00,22.9,22.9,0.9,23.43,0.0,0.0,,0.0,0.0,4.7,8.6,228.0,1021.3,78.5,16.0,533.0,1.9,5.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
89,O'Hare Chicago,2022-10-04T17:00:00,22.3,22.3,1.9,26.11,0.0,0.0,,0.0,0.0,13.3,8.1,64.0,1021.0,78.5,16.0,202.0,0.7,2.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
90,O'Hare Chicago,2022-10-04T18:00:00,20.5,20.5,5.8,38.29,0.0,0.0,,0.0,0.0,12.2,8.0,102.0,1021.1,78.5,16.0,28.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
91,O'Hare Chicago,2022-10-04T19:00:00,17.9,17.9,6.3,46.66,0.0,0.0,,0.0,0.0,11.9,7.5,125.0,1021.2,76.1,16.0,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
92,O'Hare Chicago,2022-10-04T20:00:00,16.6,16.6,6.3,50.56,0.0,0.0,,0.0,0.0,10.1,8.4,141.0,1021.3,45.0,16.0,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
93,O'Hare Chicago,2022-10-04T21:00:00,16.0,16.0,6.9,54.76,0.0,0.0,,0.0,0.0,13.0,0.0,0.0,1021.1,45.0,16.0,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
94,O'Hare Chicago,2022-10-04T22:00:00,13.8,13.8,7.3,64.8,0.0,0.0,,0.0,0.0,6.5,0.0,0.0,1021.0,76.1,16.0,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
